TF,TF_id,gene,gene_id,effect,evidence,ev_level
exuR,b3094,exuR,b3094,-,"[BPP, GEA, HIBSCS]",2
exuR,b3094,uxuA,b4322,-,"[GEA, HIBSCS]",1
exuR,b3094,uxuB,b4323,-,"[GEA, HIBSCS]",1
exuR,b3094,uxuR,b4324,-,"[AIBSCS, GEA]",1
exuR,b3094,lgoR,b4357,-,[BPP],2
tdcA,b3118,tdcA,b3118,+,"[BCE, GEA, SM]",1
tdcA,b3118,tdcB,b3117,+,"[BCE, GEA, SM]",1
tdcA,b3118,tdcC,b3116,+,"[BCE, GEA, SM]",1
tdcA,b3118,tdcD,b3115,+,"[BCE, GEA, SM]",1
tdcA,b3118,tdcE,b3114,+,"[BCE, GEA, SM]",1
tdcA,b3118,tdcF,b3113,+,"[BCE, GEA, SM]",1
tdcA,b3118,tdcG,b4471,+,"[BCE, GEA, SM]",1
agaR,b3131,agaR,b3131,-,"[BPP, GEA, HIBSCS]",2
agaR,b3131,kbaZ,b3132,-,"[BPP, GEA, HIBSCS]",2
agaR,b3131,agaV,b3133,-,"[BPP, GEA, HIBSCS]",2
agaR,b3131,agaW,b3134,-,"[BPP, GEA, HIBSCS]",2
agaR,b3131,agaA,b3135,-,"[BPP, GEA, HIBSCS]",2
agaR,b3131,agaS,b3136,-,"[BPP, GEA, HIBSCS]",2
agaR,b3131,kbaY,b3137,-,"[BPP, GEA, HIBSCS]",2
agaR,b3131,agaB,b3138,-,"[BPP, GEA, HIBSCS]",2
agaR,b3131,agaC,b3139,-,"[BPP, GEA, HIBSCS]",2
agaR,b3131,agaD,b3140,-,"[BPP, GEA, HIBSCS]",2
agaR,b3131,agaI,b3141,-,"[BPP, GEA, HIBSCS]",2
nanR,b3226,nanA,b3225,-,"[BPP, GEA, SM]",2
nanR,b3226,nanT,b3224,-,"[BPP, GEA, SM]",2
nanR,b3226,nanE,b3223,-,"[BPP, GEA, SM]",2
nanR,b3226,nanK,b3222,-,"[BPP, GEA, SM]",2
nanR,b3226,yhcH,b3221,-,"[BPP, GEA, SM]",2
nanR,b3226,yjhB,b4279,-,"[BPP, GEA, SM]",2
nanR,b3226,yjhC,b4280,-,"[BPP, GEA, SM]",2
nanR,b3226,nanS,b4309,-,"[BPP, GEA, HIBSCS, SM]",2
nanR,b3226,nanM,b4310,-,"[BPP, GEA, HIBSCS, SM]",2
nanR,b3226,nanC,b4311,-,"[BPP, GEA, HIBSCS, SM]",2
nanR,b3226,fimB,b4312,+,"[BPP, GEA, HIBSCS, SM]",2
argR,b3237,carA,b0032,-,"[AIBSCS, BPP, GEA, HIBSCS, SM]",1
argR,b3237,carB,b0033,-,"[AIBSCS, BPP, GEA, HIBSCS, SM]",1
argR,b3237,carA,b0032,-,"CHIP-SV, MSI",inf
argR,b3237,carB,b0033,-,"CHIP-SV, MSI",inf
argR,b3237,yaaU,b0045,+,"CHIP-SV, MSI",inf
argR,b3237,ftsZ,b0095,-,"CHIP-SV, MSI",inf
argR,b3237,aroP,b0112,+,"CHIP-SV, MSI",inf
argR,b3237,crl,b0240,-,"CHIP-SV, MSI",inf
argR,b3237,argF,b0273,-,"[AIBSCS, BCE, BPP, GEA, SM]",1
argR,b3237,argF,b0273,-,"CHIP-SV, MSI",inf
argR,b3237,ykgA,b0300,+,"CHIP-SV, MSI",inf
argR,b3237,yahA,b0315,+,"CHIP-SV, MSI",inf
argR,b3237,yahA,b0315,-,"CHIP-SV, MSI",inf
argR,b3237,dtpD,b0709,+,"CHIP-SV, MSI",inf
argR,b3237,dtpD,b0709,-,"CHIP-SV, MSI",inf
argR,b3237,dps,b0812,-,"CHIP-SV, MSI",inf
argR,b3237,dacC,b0839,-,"CHIP-SV, MSI",inf
argR,b3237,potF,b0854,-,"CHIP-SV, MSI",inf
argR,b3237,potG,b0855,-,"CHIP-SV, MSI",inf
argR,b3237,potH,b0856,-,"CHIP-SV, MSI",inf
argR,b3237,potI,b0857,-,"CHIP-SV, MSI",inf
argR,b3237,artJ,b0860,-,"[AIBSCS, BPP, GEA, SM]",1
argR,b3237,artJ,b0860,-,"CHIP-SV, MSI",inf
argR,b3237,artM,b0861,-,"[AIBSCS, BPP, GEA, SM]",1
argR,b3237,artM,b0861,-,"CHIP-SV, MSI",inf
argR,b3237,artQ,b0862,-,"[AIBSCS, BPP, GEA, SM]",1
argR,b3237,artQ,b0862,-,"CHIP-SV, MSI",inf
argR,b3237,artI,b0863,-,"[AIBSCS, BPP, GEA, SM]",1
argR,b3237,artI,b0863,-,"CHIP-SV, MSI",inf
argR,b3237,artP,b0864,-,"[AIBSCS, BPP, GEA, SM]",1
argR,b3237,artP,b0864,-,"CHIP-SV, MSI",inf
argR,b3237,lysO,b0874,-,"[BPP, GEA, SM]",2
argR,b3237,ybjE,b0874,-,"CHIP-SV, MSI",inf
argR,b3237,trxB,b0888,-,"CHIP-SV, MSI",inf
argR,b3237,lrp,b0889,-,"CHIP-SV, MSI",inf
argR,b3237,mukE,b0923,-,"CHIP-SV, MSI",inf
argR,b3237,mukB,b0924,-,"CHIP-SV, MSI",inf
argR,b3237,ycbU,b0942,+,"CHIP-SV, MSI",inf
argR,b3237,ycbU,b0942,-,"CHIP-SV, MSI",inf
argR,b3237,ycbV,b0943,+,"CHIP-SV, MSI",inf
argR,b3237,ycbV,b0943,-,"CHIP-SV, MSI",inf
argR,b3237,ycbF,b0944,+,"CHIP-SV, MSI",inf
argR,b3237,ycbF,b0944,-,"CHIP-SV, MSI",inf
argR,b3237,ycbW,b0946,+,"CHIP-SV, MSI",inf
argR,b3237,ycbW,b0946,-,"CHIP-SV, MSI",inf
argR,b3237,ycfD,b1128,+,"CHIP-SV, MSI",inf
argR,b3237,ycfD,b1128,-,"CHIP-SV, MSI",inf
argR,b3237,narL,b1221,+,"CHIP-SV, MSI",inf
argR,b3237,narL,b1221,-,"CHIP-SV, MSI",inf
argR,b3237,puuB,b1301,+,"CHIP-SV, MSI",inf
argR,b3237,puuE,b1302,+,"CHIP-SV, MSI",inf
argR,b3237,ydeN,b1498,+,"CHIP-SV, MSI",inf
argR,b3237,ydeN,b1498,-,"CHIP-SV, MSI",inf
argR,b3237,ydgI,b1605,-,"CHIP-SV, MSI",inf
argR,b3237,folM,b1606,-,"CHIP-SV, MSI",inf
argR,b3237,pfkB,b1723,-,"CHIP-SV, MSI",inf
argR,b3237,astE,b1744,+,"[AIBSCS, BPP, GEA]",1
argR,b3237,astE,b1744,+,"CHIP-SV, MSI",inf
argR,b3237,astB,b1745,+,"[AIBSCS, BPP, GEA]",1
argR,b3237,astB,b1745,+,"CHIP-SV, MSI",inf
argR,b3237,astD,b1746,+,"[AIBSCS, BPP, GEA]",1
argR,b3237,astD,b1746,+,"CHIP-SV, MSI",inf
argR,b3237,astA,b1747,+,"[AIBSCS, BPP, GEA]",1
argR,b3237,astA,b1747,+,"CHIP-SV, MSI",inf
argR,b3237,astC,b1748,+,"[AIBSCS, BPP, GEA]",1
argR,b3237,astC,b1748,+,"CHIP-SV, MSI",inf
argR,b3237,yeaJ,b1786,+,"CHIP-SV, MSI",inf
argR,b3237,yeaJ,b1786,-,"CHIP-SV, MSI",inf
argR,b3237,yoaI,b1788,+,"CHIP-SV, MSI",inf
argR,b3237,yoaI,b1788,-,"CHIP-SV, MSI",inf
argR,b3237,yeaL,b1789,+,"CHIP-SV, MSI",inf
argR,b3237,yeaL,b1789,-,"CHIP-SV, MSI",inf
argR,b3237,hchA,b1967,-,"CHIP-SV, MSI",inf
argR,b3237,asnT,b1977,+,"CHIP-SV, MSI",inf
argR,b3237,asnT,b1977,-,"CHIP-SV, MSI",inf
argR,b3237,hisL,b2018,-,"CHIP-SV, MSI",inf
argR,b3237,hisG,b2019,-,"CHIP-SV, MSI",inf
argR,b3237,hisD,b2020,-,"CHIP-SV, MSI",inf
argR,b3237,hisC,b2021,-,"CHIP-SV, MSI",inf
argR,b3237,hisB,b2022,-,"CHIP-SV, MSI",inf
argR,b3237,hisH,b2023,-,"CHIP-SV, MSI",inf
argR,b3237,hisA,b2024,-,"CHIP-SV, MSI",inf
argR,b3237,hisF,b2025,-,"CHIP-SV, MSI",inf
argR,b3237,hisI,b2026,-,"CHIP-SV, MSI",inf
argR,b3237,galS,b2151,+,"CHIP-SV, MSI",inf
argR,b3237,yfcC,b2298,-,"CHIP-SV, MSI",inf
argR,b3237,hisP,b2306,-,"[AIBSCS, BPP, GEA, SM]",1
argR,b3237,hisP,b2306,-,"CHIP-SV, MSI",inf
argR,b3237,hisM,b2307,-,"[AIBSCS, BPP, GEA, SM]",1
argR,b3237,hisM,b2307,-,"CHIP-SV, MSI",inf
argR,b3237,hisQ,b2308,-,"[AIBSCS, BPP, GEA, SM]",1
argR,b3237,hisQ,b2308,-,"CHIP-SV, MSI",inf
argR,b3237,hisJ,b2309,-,"[AIBSCS, BPP, GEA, SM]",1
argR,b3237,hisJ,b2309,-,"CHIP-SV, MSI",inf
argR,b3237,ubiX,b2311,-,"CHIP-SV, MSI",inf
argR,b3237,purF,b2312,-,"CHIP-SV, MSI",inf
argR,b3237,cvpA,b2313,-,"CHIP-SV, MSI",inf
argR,b3237,yffL,b2443,+,"CHIP-SV, MSI",inf
argR,b3237,yffL,b2443,-,"CHIP-SV, MSI",inf
argR,b3237,eutM,b2457,+,"CHIP-SV, MSI",inf
argR,b3237,eutD,b2458,+,"CHIP-SV, MSI",inf
argR,b3237,eutT,b2459,+,"CHIP-SV, MSI",inf
argR,b3237,eutQ,b2460,+,"CHIP-SV, MSI",inf
argR,b3237,eutP,b2461,+,"CHIP-SV, MSI",inf
argR,b3237,eutS,b2462,+,"CHIP-SV, MSI",inf
argR,b3237,yffB,b2471,+,"CHIP-SV, MSI",inf
argR,b3237,dapE,b2472,+,"CHIP-SV, MSI",inf
argR,b3237,hcaT,b2536,+,"CHIP-SV, MSI",inf
argR,b3237,hcaT,b2536,-,"CHIP-SV, MSI",inf
argR,b3237,yqaE,b2666,-,"CHIP-SV, MSI",inf
argR,b3237,stpA,b2669,-,"CHIP-SV, MSI",inf
argR,b3237,argA,b2818,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,argA,b2818,-,"CHIP-SV, MSI",inf
argR,b3237,plsC,b3018,+,"CHIP-SV, MSI",inf
argR,b3237,yraQ,b3151,+,"CHIP-SV, MSI",inf
argR,b3237,yraQ,b3151,-,"CHIP-SV, MSI",inf
argR,b3237,pnp,b3164,-,"CHIP-SV, MSI",inf
argR,b3237,rpsO,b3165,-,"CHIP-SV, MSI",inf
argR,b3237,truB,b3166,-,"CHIP-SV, MSI",inf
argR,b3237,rbfA,b3167,-,"CHIP-SV, MSI",inf
argR,b3237,infB,b3168,-,"CHIP-SV, MSI",inf
argR,b3237,nusA,b3169,-,"CHIP-SV, MSI",inf
argR,b3237,rimP,b3170,-,"CHIP-SV, MSI",inf
argR,b3237,metY,b3171,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,metY,b3171,-,"CHIP-SV, MSI",inf
argR,b3237,rimP,b3170,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,nusA,b3169,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,infB,b3168,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,rbfA,b3167,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,truB,b3166,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,rpsO,b3165,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,pnp,b3164,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,argG,b3172,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,argG,b3172,-,"CHIP-SV, MSI",inf
argR,b3237,glmM,b3176,-,"CHIP-SV, MSI",inf
argR,b3237,gltB,b3212,-,"[BPP, GEA, HIBSCS]",2
argR,b3237,gltD,b3213,-,"[BPP, GEA, HIBSCS]",2
argR,b3237,gltF,b3214,-,"[BPP, GEA, HIBSCS]",2
argR,b3237,gltB,b3212,-,"CHIP-SV, MSI",inf
argR,b3237,gltD,b3213,-,"CHIP-SV, MSI",inf
argR,b3237,gltF,b3214,-,"CHIP-SV, MSI",inf
argR,b3237,argR,b3237,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,argR,b3237,-,"CHIP-SV, MSI",inf
argR,b3237,mreD,b3249,-,"CHIP-SV, MSI",inf
argR,b3237,mreC,b3250,-,"CHIP-SV, MSI",inf
argR,b3237,mreB,b3251,-,"CHIP-SV, MSI",inf
argR,b3237,argD,b3359,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
argR,b3237,argD,b3359,-,"CHIP-SV, MSI",inf
argR,b3237,trpS,b3384,-,"CHIP-SV, MSI",inf
argR,b3237,gph,b3385,-,"CHIP-SV, MSI",inf
argR,b3237,rpe,b3386,-,"CHIP-SV, MSI",inf
argR,b3237,dam,b3387,-,"CHIP-SV, MSI",inf
argR,b3237,damX,b3388,-,"CHIP-SV, MSI",inf
argR,b3237,aroB,b3389,-,"CHIP-SV, MSI",inf
argR,b3237,aroK,b3390,-,"CHIP-SV, MSI",inf
argR,b3237,waaK,b3623,-,"CHIP-SV, MSI",inf
argR,b3237,rfaZ,b3624,-,"CHIP-SV, MSI",inf
argR,b3237,waaY,b3625,-,"CHIP-SV, MSI",inf
argR,b3237,waaJ,b3626,-,"CHIP-SV, MSI",inf
argR,b3237,waaI,b3627,-,"CHIP-SV, MSI",inf
argR,b3237,waaB,b3628,-,"CHIP-SV, MSI",inf
argR,b3237,rfaS,b3629,-,"CHIP-SV, MSI",inf
argR,b3237,waaP,b3630,-,"CHIP-SV, MSI",inf
argR,b3237,waaG,b3631,-,"CHIP-SV, MSI",inf
argR,b3237,waaQ,b3632,-,"CHIP-SV, MSI",inf
argR,b3237,atpC,b3731,-,"CHIP-SV, MSI",inf
argR,b3237,atpD,b3732,-,"CHIP-SV, MSI",inf
argR,b3237,atpG,b3733,-,"CHIP-SV, MSI",inf
argR,b3237,atpA,b3734,-,"CHIP-SV, MSI",inf
argR,b3237,atpH,b3735,-,"CHIP-SV, MSI",inf
argR,b3237,atpF,b3736,-,"CHIP-SV, MSI",inf
argR,b3237,atpE,b3737,-,"CHIP-SV, MSI",inf
argR,b3237,atpB,b3738,-,"CHIP-SV, MSI",inf
argR,b3237,atpI,b3739,-,"CHIP-SV, MSI",inf
argR,b3237,argE,b3957,-,"[AIBSCS, BCE, BPP, GEA, SM]",1
argR,b3237,argE,b3957,-,"CHIP-SV, MSI",inf
argR,b3237,argC,b3958,-,"[AIBSCS, BCE, BPP, GEA, SM]",1
argR,b3237,argC,b3958,-,"CHIP-SV, MSI",inf
argR,b3237,argB,b3959,-,"[AIBSCS, BCE, BPP, GEA, SM]",1
argR,b3237,argB,b3959,-,"CHIP-SV, MSI",inf
argR,b3237,argH,b3960,-,"[AIBSCS, BCE, BPP, GEA, SM]",1
argR,b3237,argH,b3960,-,"CHIP-SV, MSI",inf
argR,b3237,gltP,b4077,+,"CHIP-SV, MSI",inf
argR,b3237,phnP,b4092,+,"CHIP-SV, MSI",inf
argR,b3237,phnO,b4093,+,"CHIP-SV, MSI",inf
argR,b3237,phnN,b4094,+,"CHIP-SV, MSI",inf
argR,b3237,pyrI,b4244,-,"CHIP-SV, MSI",inf
argR,b3237,pyrB,b4245,-,"CHIP-SV, MSI",inf
argR,b3237,pyrL,b4246,-,"CHIP-SV, MSI",inf
argR,b3237,argI,b4254,-,"[AIBSCS, BCE, BPP, GEA]",1
argR,b3237,argI,b4254,-,"CHIP-SV, MSI",inf
argR,b3237,isrA,b4426,-,"CHIP-SV, MSI",inf
argR,b3237,ypfN,b4547,+,"CHIP-SV, MSI",inf
argR,b3237,yoeI,b4678,+,"CHIP-SV, MSI",inf
argR,b3237,yoeI,b4678,-,"CHIP-SV, MSI",inf
accB,b3255,accB,b3255,-,[null],1
accB,b3255,accC,b3256,-,[null],1
fis,b3261,carA,b0032,+,"[AIBSCS, GEA]",1
fis,b3261,carB,b0033,+,"[AIBSCS, GEA]",1
fis,b3261,apaH,b0049,+,[GEA],1
fis,b3261,apaG,b0050,+,[GEA],1
fis,b3261,rsmA,b0051,+,[GEA],1
fis,b3261,pdxA,b0052,+,[GEA],1
fis,b3261,lpd,b0116,+,"[BCE, BPP]",1
fis,b3261,acnB,b0118,-,"[GEA, HIBSCS]",1
fis,b3261,rrsH,b0201,+,"[BPP, GEA]",2
fis,b3261,ileV,b0202,+,"[BPP, GEA]",2
fis,b3261,alaV,b0203,+,"[BPP, GEA]",2
fis,b3261,rrlH,b0204,+,"[BPP, GEA]",2
fis,b3261,rrfH,b0205,+,"[BPP, GEA]",2
fis,b3261,aspV,b0216,+,[BCE],1
fis,b3261,thrW,b0244,+,[BCE],1
fis,b3261,queA,b0405,+,"[BPP, GEA]",2
fis,b3261,cyoE,b0428,+,[GEA],1
fis,b3261,cyoD,b0429,+,[GEA],1
fis,b3261,cyoC,b0430,+,[GEA],1
fis,b3261,cyoB,b0431,+,[GEA],1
fis,b3261,cyoA,b0432,+,[GEA],1
fis,b3261,hupB,b0440,-,"[BPP, GEA]",2
fis,b3261,lysT,b0743,+,[IHBCE],1
fis,b3261,valT,b0744,+,[IHBCE],1
fis,b3261,lysW,b0745,+,[IHBCE],1
fis,b3261,glnQ,b0809,-,[GEA],1
fis,b3261,dps,b0812,-,"[BPP, GEA, HIBSCS]",2
fis,b3261,dmsA,b0894,-,"[AIBSCS, GEA]",1
fis,b3261,dmsB,b0895,-,"[AIBSCS, GEA]",1
fis,b3261,dmsC,b0896,-,"[AIBSCS, GEA]",1
fis,b3261,pflB,b0903,-,"[AIBSCS, GEA]",1
fis,b3261,pyrD,b0945,-,"[AIBSCS, GEA]",1
fis,b3261,hyaA,b0972,-,"[AIBSCS, GEA]",1
fis,b3261,hyaB,b0973,-,"[AIBSCS, GEA]",1
fis,b3261,hyaC,b0974,-,"[AIBSCS, GEA]",1
fis,b3261,hyaD,b0975,-,"[AIBSCS, GEA]",1
fis,b3261,hyaE,b0976,-,"[AIBSCS, GEA]",1
fis,b3261,hyaF,b0977,-,"[AIBSCS, GEA]",1
fis,b3261,cbpM,b0999,-,"[BPP, GEA, HIBSCS, SM]",2
fis,b3261,cbpA,b1000,-,"[BPP, GEA, HIBSCS, SM]",2
fis,b3261,serX,b1032,+,[BCE],1
fis,b3261,ptsG,b1101,-,"[BPP, GEA]",2
fis,b3261,ptsG,b1101,+,"[BPP, GEA]",2
fis,b3261,ndh,b1109,+,"[BPP, HIBSCS, SM]",2
fis,b3261,hlyE,b1182,-,"[AIBSCS, GEA]",1
fis,b3261,narK,b1223,-,"[AIBSCS, GEA]",1
fis,b3261,narG,b1224,-,"[AIBSCS, GEA]",1
fis,b3261,narH,b1225,-,"[AIBSCS, GEA]",1
fis,b3261,narJ,b1226,-,"[AIBSCS, GEA]",1
fis,b3261,narI,b1227,-,"[AIBSCS, GEA]",1
fis,b3261,tyrT,b1231,+,"[AIBSCS, BCE, BPP, GEA]",1
fis,b3261,tyrV,b1230,+,"[AIBSCS, BCE, BPP, GEA]",1
fis,b3261,tpr,b1229,+,"[AIBSCS, BCE, BPP, GEA]",1
fis,b3261,hns,b1237,+,[BPP],2
fis,b3261,adhE,b1241,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,topA,b1274,-,"[BPP, GEA, HIBSCS]",2
fis,b3261,topA,b1274,+,"[AIBSCS, BPP, GEA, HIBSCS]",1
fis,b3261,ogt,b1335,-,[BPP],2
fis,b3261,trg,b1421,+,"[AIBSCS, GEA]",1
fis,b3261,sra,b1480,+,[GEA],1
fis,b3261,gadB,b1493,-,"[AIBSCS, GEA]",1
fis,b3261,gadC,b1492,-,"[AIBSCS, GEA]",1
fis,b3261,marR,b1530,+,"[BPP, GEA, SM]",2
fis,b3261,marA,b1531,+,"[BPP, GEA, SM]",2
fis,b3261,marB,b1532,+,"[BPP, GEA, SM]",2
fis,b3261,cspI,b1552,-,"[AIBSCS, GEA]",1
fis,b3261,flxA,b1566,+,"[AIBSCS, GEA]",1
fis,b3261,katE,b1732,-,"[AIBSCS, GEA]",1
fis,b3261,osmE,b1739,-,[BPP],2
fis,b3261,yoaG,b1796,-,[BPP],2
fis,b3261,yeaR,b1797,-,[BPP],2
fis,b3261,mglC,b2148,-,[GEA],1
fis,b3261,mglA,b2149,-,[GEA],1
fis,b3261,proL,b2189,+,[BCE],1
fis,b3261,gyrA,b2231,-,"[BPP, GEA, HIBSCS]",2
fis,b3261,nrdA,b2234,+,"[BPP, GEA, HIBSCS, SM]",2
fis,b3261,nrdB,b2235,+,"[BPP, GEA, HIBSCS, SM]",2
fis,b3261,yfaE,b2236,+,"[BPP, GEA, HIBSCS, SM]",2
fis,b3261,glpQ,b2239,+,"[AIBSCS, GEA]",1
fis,b3261,glpT,b2240,+,"[AIBSCS, GEA]",1
fis,b3261,glpA,b2241,+,"[AIBSCS, GEA]",1
fis,b3261,glpB,b2242,+,"[AIBSCS, GEA]",1
fis,b3261,glpC,b2243,+,"[AIBSCS, GEA]",1
fis,b3261,nuoN,b2276,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoM,b2277,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoL,b2278,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoK,b2279,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoJ,b2280,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoI,b2281,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoH,b2282,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoG,b2283,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoF,b2284,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoE,b2285,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoC,b2286,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoB,b2287,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,nuoA,b2288,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,argW,b2348,+,[BCE],1
fis,b3261,alaX,b2396,+,[BCE],1
fis,b3261,alaW,b2397,+,[BCE],1
fis,b3261,gltX,b2400,-,"[AIBSCS, BCE, BPP, HIBSCS, SM]",1
fis,b3261,valU,b2401,+,"[AIBSCS, BCE, BPP, HIBSCS, SM]",1
fis,b3261,valX,b2402,+,"[AIBSCS, BCE, BPP, HIBSCS, SM]",1
fis,b3261,valY,b2403,+,"[AIBSCS, BCE, BPP, HIBSCS, SM]",1
fis,b3261,lysV,b2404,+,"[AIBSCS, BCE, BPP, HIBSCS, SM]",1
fis,b3261,guaB,b2508,-,"[AIBSCS, BPP, SM]",1
fis,b3261,guaA,b2507,-,"[AIBSCS, BPP, SM]",1
fis,b3261,grcA,b2579,+,"[AIBSCS, GEA]",1
fis,b3261,rrfG,b2588,+,"[BPP, GEA]",2
fis,b3261,rrlG,b2589,+,"[BPP, GEA]",2
fis,b3261,gltW,b2590,+,"[BPP, GEA]",2
fis,b3261,rrsG,b2591,+,"[BPP, GEA]",2
fis,b3261,mazE,b2783,+,"[BPP, GEA, SM]",2
fis,b3261,mazF,b2782,+,"[BPP, GEA, SM]",2
fis,b3261,mazG,b2781,+,"[BPP, GEA, SM]",2
fis,b3261,glyU,b2864,+,[BCE],1
fis,b3261,ssrS,b2911,+,"[BPP, GEA]",2
fis,b3261,ssrS,b2911,-,"[BPP, GEA]",2
fis,b3261,fau,b2912,-,"[BPP, GEA]",2
fis,b3261,fau,b2912,+,"[BPP, GEA]",2
fis,b3261,ansB,b2957,-,"[AIBSCS, GEA]",1
fis,b3261,pheV,b2967,+,[BCE],1
fis,b3261,glcC,b2980,-,"[AIBSCS, GEA]",1
fis,b3261,patA,b3073,+,[AIBSCS],1
fis,b3261,patA,b3073,-,[AIBSCS],1
fis,b3261,rnpB,b3123,+,"[BPP, GEA, HIBSCS]",2
fis,b3261,metY,b3171,+,"[BCE, IHBCE]",1
fis,b3261,rimP,b3170,+,"[BCE, IHBCE]",1
fis,b3261,nusA,b3169,+,"[BCE, IHBCE]",1
fis,b3261,infB,b3168,+,"[BCE, IHBCE]",1
fis,b3261,rbfA,b3167,+,"[BCE, IHBCE]",1
fis,b3261,truB,b3166,+,"[BCE, IHBCE]",1
fis,b3261,rpsO,b3165,+,"[BCE, IHBCE]",1
fis,b3261,pnp,b3164,+,"[BCE, IHBCE]",1
fis,b3261,nanA,b3225,-,"[AIBSCS, GEA]",1
fis,b3261,nanT,b3224,-,"[AIBSCS, GEA]",1
fis,b3261,nanE,b3223,-,"[AIBSCS, GEA]",1
fis,b3261,nanK,b3222,-,"[AIBSCS, GEA]",1
fis,b3261,yhcH,b3221,-,"[AIBSCS, GEA]",1
fis,b3261,rpsI,b3230,-,"[AIBSCS, HIBSCS]",1
fis,b3261,rplM,b3231,-,"[AIBSCS, HIBSCS]",1
fis,b3261,dusB,b3260,-,"[BPP, GEA, HIBSCS, SM]",2
fis,b3261,fis,b3261,-,"[BPP, GEA, HIBSCS, SM]",2
fis,b3261,rrfF,b3272,+,"[BPP, GEA]",2
fis,b3261,thrV,b3273,+,"[BPP, GEA]",2
fis,b3261,rrfD,b3274,+,"[BPP, GEA]",2
fis,b3261,rrlD,b3275,+,"[BPP, GEA]",2
fis,b3261,alaU,b3276,+,"[BPP, GEA]",2
fis,b3261,ileU,b3277,+,"[BPP, GEA]",2
fis,b3261,rrsD,b3278,+,"[BPP, GEA]",2
fis,b3261,crp,b3357,-,"[BPP, GEA, HIBSCS]",2
fis,b3261,nirB,b3365,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
fis,b3261,nirD,b3366,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
fis,b3261,nirC,b3367,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
fis,b3261,cysG,b3368,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
fis,b3261,gadA,b3517,-,"[AIBSCS, GEA]",1
fis,b3261,gadX,b3516,-,"[AIBSCS, GEA]",1
fis,b3261,proK,b3545,+,[BCE],1
fis,b3261,cspA,b3556,+,"[AIBSCS, BPP, GEA]",1
fis,b3261,xylF,b3566,-,"[AIBSCS, GEA]",1
fis,b3261,xylG,b3567,-,"[AIBSCS, GEA]",1
fis,b3261,xylH,b3568,-,"[AIBSCS, GEA]",1
fis,b3261,xylR,b3569,-,"[AIBSCS, GEA]",1
fis,b3261,aldB,b3588,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
fis,b3261,mtlA,b3599,-,"[AIBSCS, GEA]",1
fis,b3261,mtlD,b3600,-,"[AIBSCS, GEA]",1
fis,b3261,mtlR,b3601,-,"[AIBSCS, GEA]",1
fis,b3261,gyrB,b3699,-,"[BPP, GEA, HIBSCS]",2
fis,b3261,bglG,b3723,-,[BPP],2
fis,b3261,bglF,b3722,-,[BPP],2
fis,b3261,bglB,b3721,-,[BPP],2
fis,b3261,rrsC,b3756,+,"[BPP, GEA]",2
fis,b3261,gltU,b3757,+,"[BPP, GEA]",2
fis,b3261,rrlC,b3758,+,"[BPP, GEA]",2
fis,b3261,rrfC,b3759,+,"[BPP, GEA]",2
fis,b3261,argX,b3796,+,[BCE],1
fis,b3261,hisR,b3797,+,[BCE],1
fis,b3261,leuT,b3798,+,[BCE],1
fis,b3261,proM,b3799,+,[BCE],1
fis,b3261,fadA,b3845,+,"[AIBSCS, GEA]",1
fis,b3261,fadB,b3846,+,"[AIBSCS, GEA]",1
fis,b3261,rrsA,b3851,+,"[BPP, GEA]",2
fis,b3261,ileT,b3852,+,"[BPP, GEA]",2
fis,b3261,alaT,b3853,+,"[BPP, GEA]",2
